,Review-Body,label
8106,nice,1
8126,this is not good product if want to buy buy another one,1
8123,in box it is mentioned headphones in accessories but it was missing while unboxing it,1
8108,right time delivered,1
8109,battery not good,1
8110,good,1
8111,good,1
8112,all r good,1
8113,good,1
8114,good,1
8115,good,1
8116,i brought this mobile for my dad he likes it good mobile budget friendly,1
8117,super,1
8118,bought this for my father,1
8119,nice,1
8120,ok,1
8121,worth to money,1
8122,good,1
8124,not bad,1
8065,best,1
8064,thik hai,1
8063,great phone,1
8006,long last battery,1
8007,camera quality is note good,1
8009,battery can be more better,1
8010,just ok,1
8011,best phone,1
8012,camera quality is good but features are little less than samsung m,1
8013,nice phone,1
8014,till today i am getting clarity about battery life but fingerprint and camera quality are good,1
8015,doesn,1
8016,finger print okcamera quality avaragebattery life,1
8018,i did not have click any photos on unboxing time,1
8019,good product,1
8020,good,1
8021,overall nice performance but after sometimes it will start lagging little bit but you can play pubg and free fire with a smooth experience,1
8022,battery is good,1
8005,battery life and camera is excellent,1
8023,good,1
8004,phone is actually very good,1
8002,good,1
7986,screen is absolutely amazing,1
7987,super this price,1
7988,the media could not be loaded,1
7990,good phone i had taken this phone for my dadhe loved lot,1
7991,only camera problem,1
7992,very good phone,1
7993,valuable price and quality,1
7994,camera quality could have been better,1
7995,not strong build quality,1
7996,camera quality is very poor,1
7997,value for moneyfulfil expectations,1
7998,good phone in this amount,1
7999,nice battery and displayvery poor cameraoverall good phone,1
8000,processor was littile slow,1
8001,gr,1
8003,camera is super cool,1
8024,good,1
8025,nice choice,1
8026,bhut acha mobile hai chargeing bhi bdhiya hai,1
8047,best phone at reasonable price nice product must buy,1
8048,better is so great and fingerprint is very first also face recognition after all this product is very very beautiful and stylish for me,1
8049,very nice n useful,1
8050,good product,1
8051,very good,1
8052,good phone and nice processor at this price point,1
8053,it has a very smooth os and like the handling,1
8054,excellent mobile phone,1
8056,send earphones as well,1
8057,phone design is quite good,1
8058,ok,1
8059,nice phn,1
8060,i like fhd,1
8061,finget print is fast,1
8062,i like it,1
8046,oppo mobile is thin or good looking,1
8045,good phone for daily use with oneplua brand values,1
8044,nice one,1
8043,recommended product,1
8027,bekar h,1
8028,simply amazing,1
8029,value for money,1
8030,i am very happy,1
8031,nice product to buy,1
8032,recommended for low budget,1
8033,the media could not be loaded,1
8143,dissatisfied with dual apps feature,1
8034,good mobile for middle class peoples,1
8036,good,1
8037,i bought this product for fast charging and i,1
8038,display clarity low,1
8039,best phone on this segmentnice camera,1
8040,nice phone,1
8041,battery,1
8042,nice product,1
8035,every thing is good,1
8300,finger print sensor is good,1
8144,nice,1
8146,valu of mony,1
8245,phone is doing well using from last,1
8246,a good phone to be handled with one hand wrt size,1
8247,camera is good overall performance is goodit,1
8248,awesome,1
8249,you can not compare it with flagship series of oneplus,1
8250,camera quality is not as expected,1
8251,camera is good,1
8252,battery backup is not batter,1
8253,super phone,1
8254,this phone is a good budget phone to buy,1
8255,fingerprint reader awasomebattery,1
8256,camera,1
8257,good,1
8258,good phone,1
8259,at this price range,1
8244,the camera is very amazing and the battery charging is very fast,1
8260,finger print perfect,1
8243,like,1
8241,battery is drained out very quickly,1
8226,camera quality was not good,1
8227,the camera quality in indoors is poor,1
8228,camera quality and clarity expected a lot,1
8229,fingerprint works excellentbattery for me more then enough and,1
8230,looks like premium phone,1
8231,i just looked for clean os,1
8232,batter life is averagefinger print reader is good,1
8233,nice phonevery light weightgood camera qualityclear audiocrystal clear screen,1
8234,oneplus brand name is quite enough,1
8235,the paint work is not good bcz it,1
8236,it,1
8237,the media could not be loaded,1
8238,like the build and ease of use,1
8239,over all performance is good,1
8240,phone is really good but the bad things about phone is battery will be drained in half day and while call it gets mute and wifi connect automatically though it,1
8242,g mobile best phonenice cameraandroid,1
8225,stereo speakers should be there,1
8261,good phone but there aresome problems as low proximity sensor,1
8263,like,1
8284,battery is goodlook is gooddisplay looks goodlagging in performancecamera is average,1
8285,rd grade camera,1
8286,battery charger is awesome,1
8287,bought it for my father,1
8288,looks like a premium phone,1
8289,performance vise and user vise is the best phone,1
8290,phone works pretty well,1
8291,fone look is good but calling speaker little bad,1
8292,great phone,1
8293,simply if you are a photography freak,1
8294,phone is good,1
8295,thickness could have been reduced,1
8296,good mobile,1
8297,dislike does not feel the one plus premiumness and average camera and battery,1
8298,best performance in this budget,1
8283,please take care of the streaming apps,1
8262,good design,1
8282,good finger print good battery backup camera average not bad,1
8279,the media could not be loaded,1
8264,never been disappointed yet,1
8265,the media could not be loaded,1
8266,mobile is good but just improve cameraquality and battery because bafter,1
8267,best,1
8268,yr jb tumko iska lite version launch krna hi tha toh phle hi bata dete ki iska light version bhi aayega toh m isko nhi leta or light version leta dono m koi khaas fark nhi h same h,1
8269,camera class,1
8270,nice phone,1
8271,camera quality should have been more,1
8272,battery life is very high,1
8273,display is good,1
8274,waight,1
8275,nice mobile and worth it,1
8276,it,1
8277,battery life too bad and always mobile going like mi cell phone,1
8278,fantastic battery life,1
8280,liked more,1
8224,this phone look nice,1
8223,phone is work smooth compare to other phone,1
8221,performance is good,1
8167,pros,1
8168,some,1
8169,battery life good,1
8170,go for it its really nice in this pricethanks amazon also before it i was very upset co,1
8171,all fine,1
8172,good phone i m happy but please delete chinese apps like yt tube helo app but samsung is the best,1
8173,very well,1
8174,very nice,1
8175,battery life is good,1
8176,medium,1
8177,kam dam bahut hi accha phone hai ye phone,1
8178,nice decent,1
8179,seems ok for now,1
8180,goood,1
8181,good product,1
8166,nice mobile,1
8182,very nice mobile for best prize and very good battery backup thnks to oppo,1
8165,genuine product,1
8163,look wise not good,1
8147,great phone for daily use,1
8148,overall nice phone,1
8150,this is good,1
8151,good,1
8152,nice,1
8153,worthy for budget,1
8154,this phone is great,1
8155,good,1
8156,mobile build quality is good,1
8157,value for money,1
8158,nice phone,1
8159,every thing fine,1
8160,mobile looks slim,1
8161,received good condition,1
8162,headset is missing in the package,1
8164,good product and goood battery life any one can go for it since it,1
8183,camera is not good when use for scanning on adobe application,1
8184,the product is working fine,1
8185,i like this product,1
8206,very nice mobile,1
8207,i like it,1
8208,not bad but battery life is not good,1
8209,it,1
8210,good but camera is not that much good,1
8211,good,1
8212,ok,1
8213,battery life,1
8214,best offerrrate,1
8215,very nice,1
8216,very sensitive key pad,1
8217,good,1
8218,good,1
8219,paisa wasool hai product hai jiske liya hoonwo khush hogaya always good oppo mobile,1
8220,the swiftness od a,1
8205,nice product,1
8204,it,1
8203,good product,1
8202,excellent product,1
8186,on an average phone,1
8187,i like this,1
8188,liked the phone on first look,1
8189,okay,1
8190,nice one,1
8191,gb ram and,1
8192,battery life not long,1
8145,good phonebut if you spend,1
8193,more than,1
8195,very good phone in this budget,1
8196,good,1
8197,good rate,1
8198,over all good in this price,1
8199,good,1
8200,good product in this range,1
8201,nice product fast delivery,1
8194,picture good quality,1
8612,mah battery gives massive response and easy way for,1
7338,achcha mobile nahin hai camera bahut kharab hai nahin lena is mobile ko,1
7336,phone looks good but the camera quality is not upto the expected markseems blurry,1
6499,better and rate wise value products,1
6500,really good,1
6501,camera is good for girls,1
6502,superb,1
6503,good,1
6504,good,1
6505,very nice i like it very much,1
6506,best phone,1
6507,this phone is best at its mid budget like the performance,1
6508,clearity superb,1
6509,super,1
6510,all function are good,1
6511,overall very nice,1
6512,best phone under,1
6513,good,1
6498,very good quality product,1
6514,at this price range best in the marketeverything is good in this phone,1
6497,the best mobile,1
6495,gud,1
6480,battery life isn,1
6481,supr,1
6482,value for money,1
6483,super,1
6484,touch screenawesome phone,1
6485,good product,1
6486,best economic mobile,1
6487,nice product,1
6488,oppo,1
6489,very good product,1
6490,ok,1
6491,awesome,1
6492,nice looking wow wow wow,1
6493,good,1
6494,best performance mobile,1
6496,is this good product for this price,1
6479,good,1
6515,best phone,1
6517,awesome products,1
6538,amoled screen is big,1
6539,speakers of this phone are malfunctioning,1
6540,it,1
6541,battery backup is good,1
6542,don,1
6543,it,1
6544,nyc phone good camera battery,1
6545,all off,1
6546,i,1
6547,though a little expensive,1
6548,its ok phone not bad this amount,1
6549,this mobile is hanging toomuch,1
6550,phone look wise and performace wise is good,1
